,Visits,Mind Exercise,FamilyInt,Color MCGDM,Weight MCGDM,Color FCS,MV FCS
388,10,24,28,Blue,0.3452558583559697,Orange,0.6857200000000001
389,10,30,6,Blue,0.3437485887905823,Orange,0.6857200000000001
390,10,30,8,Blue,0.3459570955222793,Orange,0.6888940737284179
391,10,30,10,Blue,0.3492245927600275,Orange,0.6923110058152059
392,10,30,12,Blue,0.3483982598694059,Orange,0.6909125620465827
393,10,30,14,Blue,0.3452558583559697,Orange,0.6857200000000001
394,10,30,16,Blue,0.3452558583559697,Orange,0.6857200000000001
395,10,30,18,Blue,0.3452558583559697,Orange,0.6857200000000001
396,10,30,20,Blue,0.3452558583559697,Orange,0.6857200000000001
397,10,30,22,Blue,0.3452558583559697,Orange,0.6857200000000001
398,10,30,24,Blue,0.3452558583559697,Orange,0.6857200000000001
399,10,30,26,Blue,0.3452558583559697,Orange,0.6857200000000001
400,10,30,28,Blue,0.3452558583559697,Orange,0.6857200000000001
401,10,36,4,Blue,0.3364051852372396,Orange,0.5983118071799047
402,10,42,4,Blue,0.33922157748389564,Orange,0.607148979941711
403,10,48,4,Blue,0.34152302862176226,Orange,0.607148979941711
404,10,54,4,Blue,0.34259008081435194,Orange,0.6305095087969085
405,10,60,4,Blue,0.3434165891733292,Orange,0.6857191839533688
406,10,66,4,Blue,0.3434165891733292,Orange,0.6857191839533688
407,10,72,4,Blue,0.3434165891733292,Orange,0.6857191839533688
408,10,78,4,Blue,0.3434165891733292,Orange,0.6857191839533688
409,10,84,4,Blue,0.3434165891733292,Orange,0.6857191839533688
410,10,90,4,Blue,0.3434165891733292,Orange,0.6857191839533688
411,10,96,4,Blue,0.3434165891733292,Orange,0.6857191839533688
412,10,102,4,Blue,0.3434165891733292,Orange,0.6857191839533688
